"name_business","url","recommended","username","rating","review_date","review_text","reviewer_location","reviewer_friends","reviewer_reviews","ReviewLength"
"Hyde Park Prime Steakhouse","https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus?osq=Restaurants&start=0","True","Charlie E.",1,"2023-10-17","Food? What food we never received our drink order! We were seated at the bar tonight, not our first time here, but certainly our last. My co-worker was taking his wife here for dinner this Saturday after the game, but that's not happening. Also, the hostess stand bare acknowledged our presence. I assure you this place needs to check themselves. Windows being dirty are a true sign the business is in decline & doesn't care anymore. We ended up at Mitchell's where we were greeted, seated & served immediately. No wonder Mitchell's rating is higher. Our bartender was a female, who should not be in that job. Hate giving anyplace a bad review, but the public needs to know the facts.","Grosse Pointe, MI",8,232,684
"Hyde Park Prime Steakhouse","https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus?osq=Restaurants&start=0","True","John R.",5,"2023-05-30","Hi Charlie! We are sorry that we did not meet or exceed your expectations and value your feedback. We are committed to providing you with a memorable experience and hope you give us another chance to show you our award-winning food and service in the future. Please contact our management team by emailing us at social@hydeparkgrille.com with a copy of your review and your contact information so that we are able to speak with you.  Thank you!","Hawthorne, CA",1840,589,444
"Hyde Park Prime Steakhouse","https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus?osq=Restaurants&start=0","True","Ashton S.",5,"2024-01-08","Great steak house and service. I came on a Friday and there was plenty of open booths and seats. I had a glass of the merlot and the ahi tuna as a appetizer. It was delicious and came out quickly. For an entree I tried the lamb and burger. Both were cooked to perfection and filling. I will definitely be back to try more!","Chillicothe, OH",8,9,322
"Hyde Park Prime Steakhouse","https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus?osq=Restaurants&start=0","True","Chelsea I.",5,"2023-03-05","Hi John! Thank you for taking the time to provide us with a review of your experience. I am pleased to hear that our team exceeded your expectations and created a memorable experience. We look forward to serving you in the future!","Columbus, OH",71,28,230
"Hyde Park Prime Steakhouse","https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus?osq=Restaurants&start=0","True","Shannon B.",5,"2024-02-03","The Chilean sea bass is the best seafood I have ever had. The ""Ryan Day"" special steak was the best steak of my life. The dessert was alright. The service and waiters were fantastic. The atmosphere was excellent. My all time favorite.","Centerburg, OH",135,149,234
"Hyde Park Prime Steakhouse","https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus?osq=Restaurants&start=0","True","John R.",5,"2023-04-28","Hi Ashton! Thank you for taking the time to provide us with a review of your experience. I am pleased to hear that our team exceeded your expectations and created a memorable experience. We look forward to serving you in the future!","Draper, UT",1153,137,232
"Hyde Park Prime Steakhouse","https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus?osq=Restaurants&start=0","True","Samantha K.",5,"2023-02-19","If you're looking for impeccable service, prime cuts, and the perfect ambiance, this is it!! I don't even know where to begin.... We started our meal with their incredible smoked old fashion which came in an enclosed chamber full of smoke- a truly magical display. We also ordered their blackberry old fashion- also a great drink imo. We then proceeded to order their Wagyu beef carpaccio as an appetizer. SO SO SO good- highly recommend even for a non-raw beef eater. For our meals, my fiancé ordered the 36 Day Dry-Aged Ribeye (26 oz.- Ryan Day Steak). And I ordered the 12 oz Cabernet Filet Mignon. All we could say was WOW! Perfectly cooked and seasoned. For our side, we went with the Lobster Mac & Cheese. Perfectly cheesy with a nice crispy texture from the breadcrumbs. The lobster pieces were dispersed throughout the dish and cooked to perfection. And now let me introduce you to the ABSOLUTE SHOW-STOPPER: their Banana Foster. Our waiter couldn't resist from raving about it every time he swung by our table. So we decided to give it a go. When I say this is quite literally the most incredible dessert I've ever tried in my life, I'm truly not over exaggerating. Must must must accompany your meal- no matter how full your bellies are. 20/10 experience; we will be back for more celebratory meals! :)","Fifth by Northwest, Columbus, OH",143,70,1312
"Hyde Park Prime Steakhouse","https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus?osq=Restaurants&start=0","True","Brian P.",5,"2022-07-10","Hi Chelsea! Thank you for taking the time to provide us with a review of your experience. I am pleased to hear that our team exceeded your expectations and created a memorable experience. We look forward to serving you in the future!","Columbus, OH",190,249,233
"Hyde Park Prime Steakhouse","https://www.yelp.com/biz/hyde-park-prime-steakhouse-columbus?osq=Restaurants&start=0","True","Rachael W.",5,"2022-10-15","We went during restaurant week.  Thought service or portions would be substandard because so many people probably come during that time ""to try out"".  That was absolutely not the case.  Craig our waiter is a gem!!  Food was absolutely amazing!!!","Westerville, OH",39,36,245
"Oshio","https://www.yelp.com/biz/oshio-columbus-2?osq=Restaurants&start=0","True","Erica R.",5,"2023-11-07","Another perfect sushi experience in Columbus!!!Whenever I eat a meal alone, I feel like I always want to go to a sushi restaurant and sit at the sushi bar. Last night was one of those nights. Oshio is located in a busy plaza in Grandview. Parking was really the only difficulty because the lot is crowded and spots are tight.The restaurant itself is quaint and lovely. I was seated promptly and ordered my usual seaweed salad and the sushi deluxe platter.Everything came out quickly and tasted delicious. I really enjoyed the experience and would definitely come here again!","Pass Christian, MS",555,607,574
"Oshio","https://www.yelp.com/biz/oshio-columbus-2?osq=Restaurants&start=0","True","Katharine T.",4,"2024-03-04","Came here the other day for dinner. Husband had onigiri and sushi and I decided to try their ramen. First off, their sushi presentation was gorgeous.  The rolls were good too. The onigiri were a bit larger than I'd seen before and they were generous with the filling.The ramen was good, but not great I'd say. I think I went in with high expectations though. Service was great and it's got a very nice high class ambience without being too fancy.  Overall I'd definitely recommend this spot.","Belcamp, MD",114,541,491
"Oshio","https://www.yelp.com/biz/oshio-columbus-2?osq=Restaurants&start=0","True","Kalah Rae F.",4,"2023-10-26","Updating to review my recent Oshio orders-- I've been a couple of times since my last review.I've tried the bulgogi, ramen, and sushi paninis since then.The sushi paninis are a bit of a marvel. Imagine sticky rice mixed with egg stuck into a seaweed quesadilla, covered in panko crumbs, but still made into a flat shape, then deep fried. Two of those pieces become the 'bread', the inside is layered with avocado and spicy tuna, salmon, crab, or veggies, it's cut into quarters, then voila. A sushi panini.I absolutely love them and ordered one of each to share with friends at a dinner party recently-- they were a hit. Definitely ask for wasabi because they do not come with it.The ramen... just isn't great. I won't go into too much detail but just go to a ramen spot for that. Oshio isn't that. The beef bulgogi I've tried was also just ok. If you know what to order, Oshio is great. I probably won't get adventurous again because they do their staples well. Sushi paninis for the win!","Columbus, OH",1304,283,989
"Oshio","https://www.yelp.com/biz/oshio-columbus-2?osq=Restaurants&start=0","True","David E.",4,"2022-12-21","I had takeout from this restaurant, but I'm not exactly sure what we had because I let a friend do the ordering. The restaurant has a smart looking interior and seems like it is geared toward providing a nice dine-in experience.From our order, I enjoyed the Nigiri the best. It was fresh and tasty, albeit not quite the melt-in-your mouth cut I had from another local place a few days ago. The other rolls we had were pretty good, but nothing that I feel like I definitely must have again. Perhaps I shouldn't let a friend do the ordering next time.I would definitely visit again and try some other options if friends asked me to go, because it seemed overall like a pretty good sushi restaurant, it just didn't quite top my other local favorite places. A solid 4 stars from me.","Dublin, OH",0,15,778
